"Bild vom Kreml in Rahmen", 2007, 07, 20, 00.00, False, False, Lager Geschenke, fail, AA
"Bild 68x18cm in  l in vergoldeten Rahmen", 2007, 09, 06, 00.00, False, False, Lager Geschenke, fail, AA
"God bless our home' gesickt", umrahmt von Blumenrelief in Belch 43x30cm", 2007, 11, 01, 00.00, False, False, Lager Geschenke, fail
"Ölgemälde 1m x 1,10 m", 2008, 02, 11, 00.00, False, False, Lager Geschenke, fail, AA
"filigrane Pferdekutsche in Vitrine 27x13x15cm", 2008, 02, 27, 00.00, False, False, Lager Geschenke, fail, AA
"Gemälde, Öl, Herbstlandschaft, gerahmt 90x70cm (Nr 255 beinhaltet außerdem eine Porzellan-Blutskirche und ein Buch Jekaterinburg, diese Geschenke werden unter einer anderen Nr im Geschenkelager geführt.)", 2008, 05, 13, 00.00, False, False, Lager Geschenke, fail, AA
"Gaustein eingerahmt in Holzrahmen", 2009, 02, 25, 00.00, False, False, Lager Geschenke, fail, AA
"Mitternachtsblauer Samtmantel, Goldstickerei", 2006, 11, 03, 00.00, False, False, Lager Geschenke, fail, AA
"Große Glaskaraffe mit Verzierung", 2007, 12, 28, 00.00, False, False, Lager Geschenke, fail, AA
"Silberdose, Namen des Kronprinzen ist eingraviert, mit arabischer Verzierung, 9cm hoch, Durchmesser 7cm", 2006, 06, 13, 00.00, False, False, Lager Geschenke, fail, AA
"kl. Blumenstrauß  silber (Paketklebeband mit der Nr. 18)", ohne, 06, 13, 00.00, False, False, Lager Geschenke, fail, AA
"Kleine versilberte Schale", 2007, 02, 08, 00.00, False, False, Lager Geschenke, fail, AA
"Holzkiste mit versilbertem Deckel", 2007, 10, 11, 00.00, False, False, Lager Geschenke, fail, AA
"1 silberne Dose mit duftendem Inhalt, 2 durchsichtige Flakons Parfüm", 2006, 04, 28, 00.00, False, False, Lager Geschenke, fail, AA
