Mittagessen Deutscher Landkreistag,18,7,2011,,True,False,Behalten,success,bmas
"Tischuhr (versilbert) bei Besuch einer niederländischen Delegation, bestehend aus Abgeordneten des nierdel. Parlaments",13,9,2011,,False,True,Abgabe Dienstherr,fail,bmas
1 Thermobecher mit dem LOGO IAS im Zuge der Zusammenarbeit,17,11,2011,,True,False,Behalten,success,bmas
CeBIT-Karte Hannover,14,2,2011,,False,True,Behalten (Dienstgebrauch),success,bmas
Grillfest ehem. Kollegen am Rhein/Nutzung Tiefgarage + Imbiss,12,4,2011,,True,False,Behalten,success,bmas
"Buch ""Zeitbombe Internet"" als Weihnachtspräsent",19,12,2011,,True,False,Behalten,success,bmas
"Eintrittskarte Bundesgartenschau Koblenz, Sitzung des Begleitausschusses des Landes Rheinland-Pfalz ",7,6,2011,,True,False,Behalten (Dienstgebrauch),success,bmas
"Flasche Wein (Staatliche Weinbaudomäne Oppenheim, Riesling trocken)",26,7,2011,,True,False,Behalten,success,bmas
Flasche Wein (Wachtenburg Secco weiß trocken),26,7,2011,,True,False,Behalten,success,bmas
Kalender,4,1,2011,,True,False,Behalten,success,bmas
Adventskalender,4,1,2011,,True,False,Behalten,success,bmas
Wandkalender als Weihnachtspräsent,21,12,2011,,True,False,Behalten,success,bmas
Wandkalender Ikebana 2012,29,11,2011,,True,False,Behalten,success,bmas
Stickereimotive (im Plastikrahmen) am 11.11.2010,10,1,2011,,True,False,Behalten,success,bmas
Bild bei Besuch einer Delegation aus China am 02.11.2010,10,1,2011,,True,False,Behalten,success,bmas
